,age,nationality,gender,gender_text,hours,years,months,practice,TMS_q1,TMS_q2,TMS_q3,TMS_q4,TMS_q5,TMS_q6,TMS_q7,SSO_q1,SSO_q2,SSO_q3,SSO_q4,SSO_q5,SSO_q6,SSO_q7,SSO_q8,SSO_q9,SSO_q10,SSO_q11,SSO_q12,SSO_q13,SSO_q14,data_option,task_order,platform,user_agent,ID
444,20,Guernsey,non_binary,,0,0,0,,a_little,quite_a_bit,quite_a_bit,very_much,quite_a_bit,quite_a_bit,moderately,often_true,rarely_true,often_true,sometimes_true,sometimes_true,rarely_true,often_true,sometimes_true,often_true,sometimes_true,often_true,rarely_true,sometimes_true,rarely_true,FALSE,span_breath_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31883
445,20,United Kingdom,female,,0,0,0,,moderately,moderately,very_much,moderately,quite_a_bit,moderately,quite_a_bit,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,rarely_true,rarely_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",31884
446,18,United Kingdom,female,,30,1,5,simple breathing excersises,not_at_all,a_little,a_little,not_at_all,a_little,a_little,not_at_all,sometimes_true,never_or_very_rarely_true,sometimes_true,rarely_true,never_or_very_rarely_true,sometimes_true,often_true,rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1 Safari/605.1.15",31885
447,19,United Kingdom,female,,30,2,3,relaxation with nature sounds,quite_a_bit,a_little,a_little,moderately,not_at_all,not_at_all,moderately,often_true,often_true,often_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,TRUE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15",31887
448,18,United Kingdom,female,,0,0,0,,not_at_all,a_little,not_at_all,a_little,very_much,a_little,quite_a_bit,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,TRUE,gabor_span_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",31889
449,19,United Kingdom,female,,10,0,2,guided meditation,a_little,not_at_all,very_much,quite_a_bit,not_at_all,moderately,moderately,often_true,rarely_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,rarely_true,often_true,very_often_or_always_true,often_true,often_true,FALSE,dots_gabor_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",31890
450,18,United Kingdom,female,,0,0,0,,a_little,moderately,a_little,quite_a_bit,moderately,a_little,moderately,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,sometimes_true,rarely_true,often_true,rarely_true,never_or_very_rarely_true,rarely_true,rarely_true,often_true,sometimes_true,sometimes_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31892
451,18,United Kingdom,female,,0,0,0,,moderately,quite_a_bit,quite_a_bit,very_much,not_at_all,quite_a_bit,very_much,often_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,FALSE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.76",31897
452,19,Germany,female,,2,0,1,,not_at_all,a_little,not_at_all,a_little,quite_a_bit,a_little,a_little,sometimes_true,rarely_true,rarely_true,rarely_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,TRUE,dots_span_breath_gabor_end,sona,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/119.0,31905
453,18,United Kingdom,female,,2,0,2,Breath exercises and mindfulness training.,a_little,moderately,a_little,a_little,a_little,moderately,moderately,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,TRUE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.57",31906
454,18,United Kingdom,male,,10,0,0,,moderately,a_little,a_little,not_at_all,quite_a_bit,quite_a_bit,quite_a_bit,very_often_or_always_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,rarely_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,rarely_true,rarely_true,TRUE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31907
455,18,United Kingdom,male,,0,0,0,,quite_a_bit,a_little,very_much,very_much,a_little,not_at_all,not_at_all,often_true,sometimes_true,rarely_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.1 Safari/605.1.15",31910
456,19,United Kingdom,female,,1,0,0,,a_little,a_little,not_at_all,not_at_all,not_at_all,not_at_all,not_at_all,often_true,rarely_true,often_true,often_true,very_often_or_always_true,often_true,often_true,often_true,often_true,rarely_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,often_true,TRUE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31911
457,18,United Kingdom,female,,0,0,0,,a_little,moderately,not_at_all,a_little,quite_a_bit,moderately,a_little,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,TRUE,gabor_breath_dots_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31912
458,18,United Kingdom,female,,100,0,0,Recently taken part in meditation study of 100 hours of meditation,moderately,moderately,a_little,a_little,moderately,quite_a_bit,a_little,sometimes_true,rarely_true,often_true,rarely_true,rarely_true,rarely_true,sometimes_true,sometimes_true,never_or_very_rarely_true,rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,FALSE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31915
459,20,United Kingdom,non_binary,,0,0,0,,not_at_all,quite_a_bit,quite_a_bit,a_little,moderately,not_at_all,moderately,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,TRUE,gabor_dots_breath_span_end,sona,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/119.0,31917
460,18,United Kingdom,female,,3,0,0,occcasional use of meditation apps to help with sleep and stress,moderately,quite_a_bit,a_little,a_little,a_little,a_little,not_at_all,often_true,rarely_true,rarely_true,rarely_true,often_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,often_true,rarely_true,often_true,never_or_very_rarely_true,TRUE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.76",31923
461,18,United Kingdom,female,,4,0,0,,not_at_all,a_little,a_little,not_at_all,a_little,not_at_all,not_at_all,rarely_true,rarely_true,rarely_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,often_true,rarely_true,often_true,rarely_true,often_true,rarely_true,TRUE,span_dots_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31925
462,18,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,quite_a_bit,quite_a_bit,very_much,very_much,quite_a_bit,sometimes_true,never_or_very_rarely_true,often_true,very_often_or_always_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,often_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,often_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",31928
463,18,United Kingdom,male,,0,0,0,,moderately,moderately,a_little,moderately,quite_a_bit,quite_a_bit,quite_a_bit,sometimes_true,rarely_true,often_true,often_true,sometimes_true,often_true,often_true,very_often_or_always_true,often_true,often_true,often_true,sometimes_true,very_often_or_always_true,often_true,FALSE,gabor_breath_span_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0.1 Safari/605.1.15",31930
464,22,United Kingdom,female,,3,0,0,group meditation at the end of yoga sessions,quite_a_bit,quite_a_bit,moderately,very_much,a_little,very_much,moderately,sometimes_true,sometimes_true,rarely_true,often_true,rarely_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,sometimes_true,never_or_very_rarely_true,rarely_true,often_true,very_often_or_always_true,TRUE,dots_breath_span_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31932
465,18,United Kingdom,female,,0,0,0,,not_at_all,moderately,a_little,not_at_all,not_at_all,quite_a_bit,a_little,never_or_very_rarely_true,never_or_very_rarely_true,rarely_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,rarely_true,often_true,often_true,often_true,sometimes_true,sometimes_true,TRUE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31934
466,18,United Kingdom,female,,0,0,0,,not_at_all,a_little,moderately,very_much,a_little,not_at_all,a_little,often_true,often_true,never_or_very_rarely_true,often_true,often_true,rarely_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,never_or_very_rarely_true,very_often_or_always_true,sometimes_true,TRUE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",31938
467,21,United Kingdom,female,,0,0,0,,not_at_all,moderately,a_little,moderately,moderately,quite_a_bit,quite_a_bit,sometimes_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,sometimes_true,sometimes_true,often_true,often_true,often_true,often_true,TRUE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31941
468,18,British Indian Ocean Territory,female,,0,0,0,,moderately,quite_a_bit,quite_a_bit,quite_a_bit,moderately,a_little,quite_a_bit,often_true,often_true,often_true,often_true,often_true,rarely_true,sometimes_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",31942
469,18,Kyrgyzstan,female,,0,0,0,,a_little,not_at_all,a_little,a_little,not_at_all,moderately,moderately,sometimes_true,rarely_true,often_true,often_true,never_or_very_rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,often_true,FALSE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31943
470,19,Saudi Arabia,female,,0,0,0,,quite_a_bit,a_little,very_much,not_at_all,not_at_all,a_little,a_little,very_often_or_always_true,often_true,sometimes_true,often_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,never_or_very_rarely_true,very_often_or_always_true,rarely_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31950
471,19,United Kingdom,female,,0,0,0,,not_at_all,moderately,not_at_all,a_little,not_at_all,a_little,not_at_all,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,TRUE,breath_gabor_span_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.46",31952
472,18,United Kingdom,female,,4,0,1,Spotify meditations for either sleep or anxiety,moderately,a_little,moderately,a_little,moderately,a_little,a_little,often_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,often_true,very_often_or_always_true,often_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.1 Safari/605.1.15",31955
473,18,Poland,female,,0,0,0,,not_at_all,moderately,not_at_all,a_little,moderately,moderately,moderately,sometimes_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,FALSE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31956
474,18,Serbia,female,,0,0,0,,moderately,quite_a_bit,very_much,a_little,moderately,a_little,very_much,sometimes_true,rarely_true,rarely_true,often_true,sometimes_true,sometimes_true,often_true,often_true,rarely_true,sometimes_true,rarely_true,sometimes_true,often_true,sometimes_true,FALSE,breath_gabor_dots_span_end,none,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31957
475,18,United Kingdom,female,,0,0,0,,a_little,a_little,moderately,a_little,not_at_all,a_little,moderately,often_true,rarely_true,often_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,often_true,often_true,often_true,rarely_true,often_true,sometimes_true,TRUE,dots_breath_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5 Safari/605.1.15",31959
476,18,United Kingdom,male,,0,0,0,,not_at_all,a_little,not_at_all,not_at_all,not_at_all,a_little,not_at_all,often_true,rarely_true,often_true,rarely_true,very_often_or_always_true,never_or_very_rarely_true,sometimes_true,rarely_true,often_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31960
477,19,Lithuania,female,,0,0,0,,not_at_all,a_little,quite_a_bit,moderately,not_at_all,moderately,quite_a_bit,often_true,often_true,sometimes_true,sometimes_true,rarely_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,FALSE,dots_gabor_breath_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31961
478,19,Malaysia,female,,0,0,0,,moderately,quite_a_bit,very_much,a_little,moderately,quite_a_bit,a_little,never_or_very_rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,sometimes_true,often_true,rarely_true,very_often_or_always_true,rarely_true,rarely_true,never_or_very_rarely_true,TRUE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31965
479,18,United Kingdom,male,,0,0,0,,a_little,quite_a_bit,quite_a_bit,moderately,a_little,moderately,moderately,often_true,sometimes_true,often_true,sometimes_true,often_true,sometimes_true,very_often_or_always_true,often_true,often_true,sometimes_true,often_true,often_true,very_often_or_always_true,often_true,FALSE,breath_span_dots_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",31966
480,18,Netherlands,female,,10,0,2,YouTube videos,moderately,a_little,quite_a_bit,quite_a_bit,not_at_all,a_little,a_little,sometimes_true,rarely_true,sometimes_true,never_or_very_rarely_true,often_true,sometimes_true,often_true,often_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,FALSE,breath_dots_gabor_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.1 Safari/605.1.15",31967
481,18,Belgium,female,,0,0,0,,not_at_all,very_much,quite_a_bit,quite_a_bit,not_at_all,quite_a_bit,moderately,rarely_true,sometimes_true,rarely_true,very_often_or_always_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,FALSE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",31968
482,19,United Kingdom,female,,0,0,0,,a_little,a_little,quite_a_bit,not_at_all,not_at_all,a_little,not_at_all,sometimes_true,rarely_true,rarely_true,rarely_true,rarely_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,very_often_or_always_true,very_often_or_always_true,often_true,sometimes_true,FALSE,dots_gabor_span_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36 Edg/117.0.2045.60",31975
483,18,United Kingdom,female,,0,0,0,,not_at_all,not_at_all,moderately,not_at_all,a_little,not_at_all,a_little,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,very_often_or_always_true,sometimes_true,sometimes_true,rarely_true,TRUE,dots_span_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",31977
484,19,United Kingdom,female,,0,0,0,,a_little,moderately,quite_a_bit,a_little,a_little,a_little,moderately,sometimes_true,rarely_true,never_or_very_rarely_true,rarely_true,sometimes_true,rarely_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,very_often_or_always_true,often_true,rarely_true,rarely_true,FALSE,gabor_dots_span_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.2 Safari/605.1.15",31978
485,18,United Kingdom,female,,0,0,0,,a_little,a_little,quite_a_bit,moderately,a_little,moderately,moderately,often_true,rarely_true,rarely_true,sometimes_true,rarely_true,sometimes_true,sometimes_true,rarely_true,often_true,rarely_true,sometimes_true,rarely_true,sometimes_true,rarely_true,FALSE,span_dots_gabor_breath_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36",31979
486,19,United Kingdom,female,,0,0,0,,not_at_all,moderately,quite_a_bit,moderately,very_much,moderately,not_at_all,never_or_very_rarely_true,sometimes_true,often_true,often_true,rarely_true,often_true,rarely_true,sometimes_true,never_or_very_rarely_true,never_or_very_rarely_true,often_true,rarely_true,sometimes_true,rarely_true,TRUE,breath_span_gabor_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",31982
487,19,United Kingdom,female,,0,0,0,,not_at_all,a_little,not_at_all,moderately,moderately,a_little,not_at_all,often_true,rarely_true,rarely_true,rarely_true,often_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,sometimes_true,sometimes_true,rarely_true,FALSE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Safari/605.1.15",31984
488,18,United Kingdom,male,,0,0,0,,not_at_all,not_at_all,a_little,moderately,moderately,quite_a_bit,a_little,sometimes_true,rarely_true,never_or_very_rarely_true,rarely_true,never_or_very_rarely_true,never_or_very_rarely_true,sometimes_true,never_or_very_rarely_true,very_often_or_always_true,never_or_very_rarely_true,often_true,sometimes_true,sometimes_true,never_or_very_rarely_true,FALSE,span_gabor_breath_dots_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.5.2 Safari/605.1.15",31991
489,18,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,quite_a_bit,moderately,a_little,quite_a_bit,a_little,very_often_or_always_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,TRUE,gabor_span_breath_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",31993
490,19,United Kingdom,male,,0,0,0,,a_little,not_at_all,not_at_all,a_little,not_at_all,moderately,moderately,rarely_true,sometimes_true,never_or_very_rarely_true,sometimes_true,sometimes_true,rarely_true,often_true,often_true,sometimes_true,sometimes_true,often_true,sometimes_true,sometimes_true,sometimes_true,FALSE,span_gabor_dots_breath_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Safari/605.1.15",31997
491,19,United Kingdom,female,,0,0,0,none,not_at_all,a_little,moderately,moderately,not_at_all,moderately,a_little,often_true,often_true,sometimes_true,sometimes_true,rarely_true,sometimes_true,often_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,FALSE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/119.0.0.0 Safari/537.36 Edg/119.0.0.0",32001
492,19,United Kingdom,female,,0,0,0,,quite_a_bit,moderately,very_much,not_at_all,not_at_all,quite_a_bit,a_little,rarely_true,often_true,rarely_true,often_true,rarely_true,often_true,very_often_or_always_true,often_true,very_often_or_always_true,often_true,sometimes_true,sometimes_true,often_true,often_true,TRUE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",32002
493,20,United Kingdom,female,,0,0,0,,a_little,quite_a_bit,moderately,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,often_true,often_true,rarely_true,sometimes_true,sometimes_true,sometimes_true,often_true,often_true,sometimes_true,often_true,rarely_true,sometimes_true,rarely_true,rarely_true,TRUE,dots_span_breath_gabor_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Safari/537.36",32004
494,18,United Kingdom,female,,0,0,0,,not_at_all,not_at_all,a_little,a_little,not_at_all,a_little,moderately,sometimes_true,never_or_very_rarely_true,often_true,never_or_very_rarely_true,often_true,sometimes_true,rarely_true,never_or_very_rarely_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,FALSE,gabor_dots_breath_span_end,sona,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",32007
495,18,Gibraltar,male,,0,0,0,,not_at_all,moderately,a_little,moderately,moderately,a_little,very_much,sometimes_true,sometimes_true,rarely_true,rarely_true,often_true,often_true,sometimes_true,often_true,often_true,often_true,very_often_or_always_true,very_often_or_always_true,sometimes_true,sometimes_true,FALSE,span_breath_gabor_dots_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36 Edg/118.0.2088.69",32012
496,18,India,female,,35,1,6,sitting and concentrating in silence while chanting om,not_at_all,a_little,not_at_all,quite_a_bit,quite_a_bit,quite_a_bit,quite_a_bit,rarely_true,rarely_true,rarely_true,rarely_true,often_true,sometimes_true,often_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,very_often_or_always_true,rarely_true,often_true,often_true,FALSE,breath_gabor_dots_span_end,sona,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.0.0 Safari/537.36",32016
